filename,dbh,residual_dbh,fdbh,dab,residual_dab,fdab,buttress_h,height,pa,crown_vol,crown_depth,fname_noext,tag.x,tag6,tag.y,dbh_2019,species_code,species,priority,lianas_2011,lianas_2012,lianas_2013,lianas_2014,lianas_2015,lianas_2016,lianas_2017,lianas_2018,lianas_2019,lianas_2020,lianas_2021,lianas_2022,lianas_2023,lianas_2024,recorded_years,infested_years,first_inf,last_inf,H1_category,calc.dbh,dendroDiam,dendroHt,paintDiam,paintHt,crown,illumination,stemdead,DendroID,measure,date,fid,sbpltnm,quadrnt,lianas_2019_field,notes_2019,notes_2025,liana_tag_1,liana_tag_2,liana_tag_3,liana_tag_4,liana_tag_5,infestation_type,mode_l1,mode_l2,mode_l3,mode_l4,mode_l5,five_plus,x,y,priority_field,px,py,fid_tls,quadrnt_tls,dist,angle,x_tls,y_tls,x_aligned,y_aligned,dbh_cm,crown_base_h,log_dbh,log_depth,log_area,log_vol,log_height,slenderness,log_slender,cbh_ratio,log_cbh
QUARAS_146465.txt,0.273809417710814,5.5783753976409e-4,NA,0.260504459762509,1.2773032728356e-4,NA,5.2,23.112000465393,61.1757669999999,302.503508416421,17.4120004177093,QUARAS_146465,146465,146465,146465,297.9999518623932,QUARAS,Quararibea asterolepis,high,1,2,0,2,1,2,2,3,3,3,4,3,3,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,337.2796787292447,NA,2.7,NA,2.6,4,2,alive,233336,136.6,2024-12-10,457,51,2308,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8509548090487,9.15273000273437,dead,471.4,178.6,457,2308,504.099117238,0.329697711795,-79.8509548090487,9.15273000273437,-23.721056806577828,24.327378490670696,29.799995186239318,5.700000047683698,3.3945082319757525,2.857159647679788,4.113751147051525,5.712092875474452,3.1403519833003566,0.7755706106981313,-0.2541562486753958,0.2466251268997097,-1.399885800094291
QUARAS_197469.txt,0.311577015156393,5.1433253564146e-4,NA,0.276920344057542,1.2907207479117e-4,NA,2.92,23.7529993653297,48.5823269999997,328.824089006782,15.3329992294311,QUARAS_197469,197469,197469,197469,332.527335488227,QUARAS,Quararibea asterolepis,high,4,4,3,1,4,1,1,2,4,2,2,4,2,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,349.0151299159273,NA,1.98,NA,1.48,4,3,alive,233364,128.9,2024-11-22,597,23,1305,100,NA,NA,01130230,01130232,NA,NA,NA,Both,twining,twining,NA,NA,NA,NA,-79.8527388155922,9.15211636969199,completed,277.9,103.8,597,1305,296.652743119,0.325005914418,-79.8527388155922,9.15211636969199,-27.822583331983452,28.963350195374687,33.2527335488227,8.420000135898599,3.50413697571731,2.730007318198665,3.883259822797357,5.795522923901014,3.167708811573371,0.7143171953203429,-0.3364281641439388,0.35448155436692264,-1.0370989671791597
QUARAS_2176.txt,0.3850560572562578,0.00102402542004363,NA,0.3358742711370659,2.165676531931169e-4,NA,5.44,28.54100072383884,92.390125,361.828203412088,20.41900062561039,QUARAS_2176,2176,002176,2176,448.99091215343566,QUARAS,Quararibea asterolepis,high,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2018;2019,NA,NA,NA,Never infested,488.4239068744273,NA,1.9,NA,1.7,4,3,alive,233112,173.27,2024-12-11,113,74,3711,0,NA,Appears uninfested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8483402543294,9.15316849435207,completed,756.8,237.3,113,3711,793.131470817,0.271384838311,-79.8483402543294,9.15316849435207,-23.356422050231345,8.135518023049286,44.89909121534357,8.122000098228451,3.8044175543505796,3.016465870579537,4.5260201006420155,5.891169522969139,3.3513416753386207,0.6356698977926172,-0.45307587901195895,0.2845730665443892,-1.2567652339803936
QUARAS_4352.txt,0.557633967552546,0.00249429047376131,NA,0.492941384779083,3.3001817555861e-4,NA,4.66,23.1730007529259,9.96040350000001,33.997610071832,8.7630004882813,QUARAS_4352,4352,004352,4352,540.9057373860301,QUARAS,Quararibea asterolepis,high,4,4,3,4,3,3,NA,4,4,2,3,4,3,4,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,544.6791151082823,NA,3.34,NA,3.24,4,3,alive,845,78.74,2024-12-10,599,51,2408,100,broken crown,NA,01240267,NA,NA,NA,NA,Both,twining,scrambling,prehensile_branches,twining,scrambling,NA,-79.8507370277794,9.15260736170564,completed,495.8,165.9,599,2408,522.819710799,0.290436994609,-79.8507370277794,9.15260736170564,-6.134961933068631,45.964739940329594,54.090573738603005,14.410000264644601,3.9906599329375076,2.170538367794504,2.29861758282411,3.5262902301406216,3.142987840327259,0.42841107333989964,-0.8476720926102485,0.6218443790809072,-0.47506541195048513
QUARAS_8515.txt,0.639865970097863,0.0061359618288536,NA,0.462344936264903,9.0350240228879e-4,NA,4,28.6199991703033,86.0620324999999,389.71722329417,13.632999420166,QUARAS_8515,8515,008515,8515,516.1058443585493,QUARAS,Quararibea asterolepis,high,1,0,3,0,0,0,0,1,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2013;2018,2011,2018,Lost lianas,526.7055594827928,NA,3.6,NA,3.4,4,4,alive,233525,58.3,2024-11-13,98,1,21,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8550304196787,9.15512040171383,completed,14.4,426.8,98,21,427.042854992,1.50460688809,-79.8550304196787,9.15512040171383,12.466466155808746,-45.85853628544817,51.61058443585493,14.986999750137299,3.943726776178188,2.6124932816723407,4.455068344375353,5.965421407657926,3.3541057451382033,0.5545373973796817,-0.5896210310399846,0.5236547933127866,-0.6469226031473065
QUASTR_1717.txt,0.479538736395612,0.00101583386981652,NA,0.460291549109519,6.0081572142572e-4,NA,2.92,26.13,76.9651440000002,239.0700537365,11.959,QUASTR_1717,1717,001717,1717,474.2457387878083,QUARAS,Quararibea asterolepis,high,1,0,3,3,3,2,2,2,0,0,0,0,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2013;2014;2015;2016;2017;2018,2011,2018,Lost lianas,475.08710969574,NA,3.1,NA,3,4,4,alive,1342,24.82,2024-12-12,120,77,4020,0,NA,No direct infestation and crown not visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8477164120938,9.15474352001193,completed,819.1,413.8,120,4020,917.690171027,0.435327109504,-79.8477164120938,9.15474352001193,-2.413671095111795,24.85988056561966,47.42457387878083,14.171,3.8591405306205813,2.4814841329866706,4.343352644040606,5.4767566208508205,3.263084079532521,0.5509801746830526,-0.59605645108806,0.5423268274014542,-0.6118864566897878
QUASTR_1728.txt,1.33292601598937,0.00385621012128158,NA,0.430927206278865,1.0873403157972e-4,NA,5.86,31.284,75.0822684999999,324.293350925,12.672,QUASTR_1728,1728,001728,1728,469.89600890471127,QUARAS,Quararibea asterolepis,high,NA,0,0,0,0,0,0,1,0,0,1,1,NA,1,2012;2013;2014;2015;2016;2017;2018;2019,2018,2018,2018,Lost lianas,477.4319333397269,NA,5,NA,4.9,4,4,alive,233087,64.34,2024-12-20,119,77,4021,0,NA,NA,NA,NA,NA,NA,NA,Lateral,NA,NA,NA,NA,NA,NA,-79.8477732565867,9.15488489016278,completed,812.3,429.2,119,4021,918.718634839,0.45362726173,-79.8477732565867,9.15488489016278,-1.6251831729081232,41.26030345177392,46.989600890471124,18.612,3.8499263195794233,2.53939483507207,4.318584425699792,5.781648510250789,3.443106784739365,0.6657643267266818,-0.40681953484005823,0.5949367088607594,-0.519300250756963
QUASTR_1979.txt,0.530071678919169,0.00228294014192335,NA,0.47784234939783,2.3268954610914e-4,NA,5.74,29.815,114.875215,488.4247208605,10.52,QUASTR_1979,1979,001979,1979,585.0016359442881,QUARAS,Quararibea asterolepis,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,589.1278270988081,NA,3.2,NA,3,4,5,alive,233259,53.6,2024-12-05,115,74,3810,0,NA,Appears uninfested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8482875627481,9.15291144457966,completed,763.6,209.1,115,3810,791.711923619,0.234819526805,-79.8482875627481,9.15291144457966,-28.84530434698968,36.82533109424574,58.500163594428805,19.295,4.069029550719863,2.3532782073095637,4.743846452273664,6.191185356968092,3.395011622575069,0.5096566944103281,-0.6740179281447938,0.6471574710716083,-0.43516562758548716
QUASTR_1985.txt,0.488992403833359,0.0010689823889894,NA,0.391934523887549,2.8332136832575e-4,NA,5.38,27.581,72.2291245,308.413640316167,14.2,QUASTR_1985,1985,001985,1985,438.21876082659657,QUARAS,Quararibea asterolepis,high,1,0,0,0,3,3,1,2,1,0,0,2,2,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2015;2016;2017;2018;2019,2011,2018,Persistently infested,443.9999193405172,444,4,NA,3.9,4,4,alive,232989,51.12,2024-12-05,463,74,3810,85,NA,For tag 3 it was found next to liana stem,01380337,15461,01380366,NA,NA,Both,twining,twining,scrambling,NA,NA,NA,-79.8481892780729,9.15288443295571,completed,774.5,206.5,463,3810,801.556298709,0.228099434126,-79.8481892780729,9.15288443295571,-40.136848666218384,39.71875255559425,43.82187608265966,13.381,3.7801331466387964,2.653241964607215,4.279843350986942,5.73144187001124,3.31712712986593,0.6293888456070419,-0.4630060167728662,0.4851528225952649,-0.7232913395430784
QUASTR_360.txt,NA,NA,NA,0.429471653564171,1.5960349294028e-4,NA,5.62,33.062,76.9615005000003,408.409093815333,12.598,QUASTR_360,360,000360,360,452.8151915358072,QUARAS,Quararibea asterolepis,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,465.6973190071193,NA,4.1,NA,4,4,3,alive,1657,117.85,2024-12-12,131,94,4717,0,NA,Crown not visible,NA,NA,NA,NA,NA,Both,scrambling,twining,twining,twining,NA,NA,-79.846584763906307,9.15407811205866,completed,946,344.7,131,4717,1006.84362738,0.316961611511,-79.846584763906307,9.15407811205866,-24.034736708935156,-43.67253779654027,45.28151915358072,20.464,3.81289898354372,2.5335380711997373,4.34330530330876,6.012269352975351,3.4983845866308205,0.7301433480591509,-0.31451439691289973,0.6189583207307483,-0.4797173417943335
QUASTR_361.txt,0.759532743289135,0.00374850969546984,NA,0.625008171379641,3.1220179495075e-4,NA,6.64,33.484,95.3378640000005,756.579694879,19.268,QUASTR_361,361,000361,361,822.1851724109754,QUARAS,Quararibea asterolepis,high,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,NA,NA,3.7,NA,3.8,NA,NA,dead,1659,NA,2022-12-19,134,94,4717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8465084035138,9.15404916270258,dead,954.5,341.8,134,4717,1013.85279503,0.311403786302,-79.8465084035138,9.15404916270258,-33.83469761396907,-41.46527439639232,82.21851724109754,14.216000000000001,4.409380547265491,2.9584456887679744,4.55742704549802,6.628807874512606,3.51106771279781,0.40725618903843197,-0.8983128344676815,0.4245609843507347,-0.8566996219454597
QUASTR_366.txt,0.7564709967035,0.00353268667029673,NA,0.740704897851141,5.5324845032442e-4,NA,4.42,34.403,165.070546500001,1037.44753149917,18.336,QUASTR_366,366,000366,366,739.0538755168442,QUARAS,Quararibea asterolepis,high,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,NA,NA,5.7,NA,5.6,NA,NA,dead,232636,NA,2022-12-27,133,94,4716,0,NA,Covered in lianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8465274316282,9.153899624102,dead,953,325.2,133,4716,1006.95781441,0.296385203344,-79.8465274316282,9.153899624102,-38.27915236599188,-22.930493505831866,73.90538755168441,16.067,4.302785728567267,2.908866340532329,5.106372937070641,6.944518678777052,3.5381437698791682,0.4655005695754031,-0.7646419586880988,0.46702322471877455,-0.76137629081797
QUASTR_3679.txt,0.359006002456093,9.5888981236906e-4,NA,0.385840083506811,1.9287636516373e-4,NA,3.1,27.089,37.776515,348.33116449,18.315,QUASTR_3679,3679,003679,3679,405.5899098667063,QUARAS,Quararibea asterolepis,high,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,433.4826937106554,NA,3.3,NA,3.2,4,3,alive,232827,111.69,2024-12-10,106,58,2805,0,NA,"Not infested, very asymmetrical crown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8501470762846,9.15202088825213,completed,562.9,103.4,106,2805,572.318067162,0.149203590045,-79.8501470762846,9.15202088825213,-12.836487946125544,-11.560038713542497,40.55899098667063,8.773999999999997,3.702757481919017,2.907720396230778,3.6316876132447224,5.85315364936692,3.2991277414252633,0.6678913686216349,-0.4036297404937537,0.3238953080586215,-1.1273349386812412
QUASTR_3738.txt,2.66681394398833,0.0183453147966819,NA,0.59325661713135,0.0017625585504886,NA,6.82,31.844,99.4644035,677.887094380333,16.523,QUASTR_3738,3738,003738,3738,620.2199421666484,QUARAS,Quararibea asterolepis,high,0,1,1,2,1,1,0,0,2,1,1,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2013;2014;2015;2016;2019,2012,2016,Persistently infested,634.99992562369,635,6.9,635,7,4,3,alive,234779,28.44,2024-12-19,458,59,2813,80,NA,NA,NA,NA,NA,NA,NA,Lateral,NA,NA,NA,NA,NA,NA,-79.8499770773036,9.15348441653974,completed,575.8,265.8,458,2813,634.188678549,0.40001107741,-79.8499770773036,9.15348441653974,-22.63801369021371,-35.448006538703794,62.02199421666484,15.321000000000002,4.127489067567886,2.8047533496688537,4.5997998263865565,6.518980746610523,3.4608489812263317,0.5134307660079037,-0.6666400863415546,0.4811267428714986,-0.7316245448927151
QUASTR_56970.txt,0.440030744972374,4.5713329436929e-4,NA,0.396744474302489,1.970586549388e-4,NA,2.2,28.309,66.1307355,301.621335417833,12.856,QUASTR_56970,56970,056970,56970,350.9930275595712,QUARAS,Quararibea asterolepis,high,1,0,2,0,1,1,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2013;2015;2016,2011,2016,Lost lianas,361.9784193549005,NA,3.9,NA,3.6,4,5,alive,233481,94.77,2024-12-12,117,77,4020,0,NA,Not infested but hard to see all of crown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8478302555898,9.1547937063643,completed,806.4,418.9,117,4020,908.712369235,0.44663864031,-79.8478302555898,9.1547937063643,-11.59386146021768,34.72671269446053,35.09930275595712,15.453000000000001,3.558181265771872,2.5538106284352113,4.191633623657082,5.709172374407099,3.343179775292582,0.8065402380449095,-0.21500149047929018,0.5458688049736833,-0.605376616041024
QUASTR_591.txt,0.492103159492881,0.00160008483715644,NA,0.446893649557848,3.0037961770067e-4,NA,6.76,24.857,79.2977595000002,459.205249596333,15.347,QUASTR_591,591,000591,591,525.5705150923939,QUARAS,Quararibea asterolepis,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,552.2086681832328,NA,3.9,NA,3.8,4,3,alive,233559,99.14,2024-12-12,132,94,4616,0,broken crown,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8467944783043,9.15386746779161,completed,923.8,320.6,132,4616,977.85009076,0.301576939786,-79.8467944783043,9.15386746779161,-9.867445865902596,-14.408248192838755,52.557051509239386,9.51,3.9618992749856137,2.730920015192958,4.373209874773824,6.129497276987775,3.2131394030162643,0.4729527111244094,-0.7487598719693497,0.3825884056804924,-0.9607955264589653
QUASTR_612.txt,0.504176141730281,0.00127419750104797,NA,0.465192326053133,6.201791526029e-4,NA,4.72,29.834,104.212406499999,678.478428545333,19.09,QUASTR_612,612,000612,612,546.5828540590113,QUARAS,Quararibea asterolepis,high,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,555.7332762416925,552,3.2,NA,3.1,4,5,alive,233140,48.3,2024-12-14,128,91,4620,0,NA,NA,NA,NA,NA,NA,NA,Lateral,NA,NA,NA,NA,NA,NA,-79.8467415989751,9.15475691622474,completed,926.1,419.1,128,4620,1016.51661078,0.392503832522,-79.8467415989751,9.15475691622474,-37.33627299545674,-26.65959576716961,54.65828540590113,10.744,4.001100811656317,2.949164637737656,4.64643118653109,6.519852685910763,3.3956486827317387,0.5458275864024633,-0.6054521289245787,0.3601260307032245,-1.0213012235108023
SIMAMA_211309.txt,0.499422333547399,4.266003016629e-4,NA,0.512737400354705,2.3149530216325e-4,NA,1.66,28.886,92.7196290000004,323.900722782667,9.61,SIMAMA_211309,211309,211309,211309,529.2116863720115,SIMAAM,Simarouba amara,low,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,567.583529441437,NA,1.5,NA,1.3,4,5,alive,233681,56.78,2024-11-22,136,19,1007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.853320514983,9.15255233309483,NA,212.3,149.7,136,1007,259.771784457,0.581700684705,-79.853320514983,9.15255233309483,-38.931112689158255,-23.77131665025672,52.92116863720115,19.276,3.9688034220944077,2.262804222982201,4.529580197729276,5.780437057674229,3.363357048678975,0.5458307279271696,-0.6054463734154326,0.6673128851346674,-0.4044962499008886
SIMAMA_64105.txt,0.419816410570923,5.6347315474759e-4,NA,0.373847870914158,1.6233946470517e-4,NA,5.26,29.832,75.1611444999999,309.796764102,17.821,SIMAMA_64105,64105,064105,64105,438.8588335002587,SIMAAM,Simarouba amara,low,NA,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,0,2016;2018;2019,2018,2018,2018,Lost lianas,476.4456733217434,NA,1.4,NA,1.3,4,4,alive,232892,217.47,2024-11-28,140,77,3921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.848000356534,9.154925517982,NA,787.2,432.8,140,3921,898.331609151,0.470224373909,-79.848000356534,9.154925517982,-22.685869280480233,55.07506070016727,43.88588335002587,12.011,3.781592704587675,2.880377537190962,4.319634401943961,5.735916482808785,3.3955816428765195,0.6797630062967028,-0.38601106171115523,0.40262134620541695,-0.9097587463041665
SIMAMA_6747.txt,0.630937345174099,2.6527524938138e-4,NA,0.630937345174099,2.6527524938138e-4,NA,1.3,30.219,177.88076,843.211604205333,19.757,SIMAMA_6747,6747,006747,6747,638.5907879509948,SIMAAM,Simarouba amara,low,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,647.3435064796518,NA,1.4,NA,1.3,4,2,alive,365,162.86,2024-11-20,137,20,1014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8532295397297,9.15379334462079,NA,217.4,287.2,137,1014,360.203553564,0.890390494537,-79.8532295397297,9.15379334462079,26.156469748091553,17.17156703976093,63.85907879509948,10.462,4.156678761800495,2.9835078589312682,5.181113438176656,6.737217939795499,3.408470865628654,0.47321384163654734,-0.7482078961718412,0.3462060293193024,-1.0607212206802346
SPOMOM_181499.txt,0.53997093840603,3.4046626890249e-4,NA,0.533785722992935,2.5854668744681e-4,NA,1.42,28.728,155.271544500001,420.652419870833,16.477,SPOMOM_181499,181499,181499,181499,552.8770640008291,SPONMO,Spondias mombin,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2011,2011,Lost lianas,569.2623906146473,NA,1.5,NA,1.3,4,4,alive,233358,95.16,2024-11-26,144,31,1607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8522239075291,9.15255961864776,NA,332.7,154.8,144,1607,366.950037471,0.403028413541,-79.8522239075291,9.15255961864776,-83.81517900760207,-11.023927365448555,55.28770640008291,12.251000000000001,4.012550576401728,2.801965469075294,5.04517548413238,6.041806886674518,3.3578722569237818,0.5196091838593059,-0.6546783194779461,0.42644806460595935,-0.8522646906117481
SPORAD_449.txt,0.6590813574293,0.00122087813818042,NA,0.733959969980083,3.5520024654344e-4,NA,1.72,25.38,55.6841845000002,27.6659244315001,11.159,SPORAD_449,449,000449,449,641.0809137865318,SPONRA,Spondias radlkoferi,low,3,3,3,4,4,3,3,3,3,2,4,3,3,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,652.5734029479842,NA,2.8,NA,2.6,4,4,alive,233928,40.62,2024-12-11,603,92,4704,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8465797180939,9.15180935604831,NA,955.5,94,603,4704,960.112623602,0.0655994937917,-79.8465797180939,9.15180935604831,23.441480954714393,-20.32155077250468,64.10809137865319,14.220999999999998,4.16057058651643,2.4122463472035642,4.0196961658603945,3.3202014909915123,3.2339614622862416,0.3958938638508753,-0.9266091242301885,0.5603230890464933,-0.5792417168956824
TABARB_4738.txt,0.480737546085937,0.00135562294096244,NA,0.374408609428168,3.3494138904974e-4,NA,6.16,26.273,81.314934999999707,389.747132453333,14.362,TABARB_4738,4738,004738,4738,503.50230555966425,TAB2AR,Tabernaemontana arborea,high,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2013;2014;2015,2012,2015,Lost lianas,589.9811238769755,NA,2.75,NA,2.45,4,3,alive,233935,24.78,2024-11-28,161,49,2217,0,NA,Crown not infested but lianas climbing directly up trunk with roots - reaching first bifurcation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8510752857047,9.15434589659463,completed,451.8,356.7,161,2217,575.637151338,0.635848171819,-79.8510752857047,9.15434589659463,-26.87041735916125,-42.674192523597526,50.35023055596643,11.911,3.9190031982199547,2.664585829688126,4.398329702019576,5.9654981505107765,3.2685417958830207,0.5218049591808014,-0.6504614023369342,0.453355155482815,-0.7910794529842569
TABARB_5892.txt,0.545444568300979,9.7193024052574e-4,NA,0.566503356843286,0.00108186155580733,NA,1.66,23.117,121.635,605.8783544265,18.206,TABARB_5892,5892,005892,5892,520.7899991779449,TAB2AR,Tabernaemontana arborea,high,1,1,1,3,1,2,1,1,1,0,1,2,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,522.8718109222953,NA,4.2,NA,4.1,4,3,alive,3012,61.66,2024-11-21,301,28,1504,5,NA,NA,NA,NA,NA,NA,NA,Both,tendrils,prehensile_branches,NA,NA,NA,NA,-79.8524144707741,9.15201981424099,completed,313.9,94.4,301,1504,327.787385358,0.259666100663,-79.8524144707741,9.15201981424099,-12.777387384528724,62.270215064985166,52.07899991779449,4.911000000000001,3.952761794908612,2.901751210083097,4.8010247570646305,6.406679230649492,3.14056827759944,0.4438833317938066,-0.8121935173091722,0.21244106069126623,-1.549090690542332
TABARB_5986.txt,0.475118899447773,0.00265674675326329,NA,0.404574327994125,3.2638768571664e-4,NA,4.3,25.283,108.482894,591.1921219495,17.732,TABARB_5986,5986,005986,5986,411.9968173399613,TAB2AR,Tabernaemontana arborea,high,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,417.1326884428752,NA,3.7,NA,3.6,4,3,alive,232885,66.01,2024-11-15,158,24,1410,0,NA,NA,NA,NA,NA,NA,NA,Direct,scrambling,prehensile_branches,adhesive_roots,NA,NA,NA,-79.8525754255168,9.15304081423944,completed,292.2,206.6,158,1410,357.860866818,0.582979054716,-79.8525754255168,9.15304081423944,-9.611613211283498,26.36944624956419,41.19968173399613,7.551000000000002,3.718430531422637,2.875370916882807,4.686592501564855,6.3821410440200035,3.2301322331239,0.6136697890832881,-0.48829829829873683,0.29865917810386433,-1.2084522283026113
